Q1.sparql	None	None	0
Q10.sparql	0.327749967575	4.56692481041	93
Q11.sparql	3.33884119987	4.73572516441	2
Q2.sparql	None	None	0
Q3.sparql	0.40838599205	1.70552492142	141
Q4.sparql	0.51792883873	1.77827596664	3
Q5.sparql	0.559782028198	2.04635000229	53
Q6.sparql	0.639940023422	1.93847489357	25
Q7.sparql	1.97250795364	1.97393298149	0
Q8.sparql	2.0895690918	2.09076499939	0
Q9.sparql	1.88011288643	1.88149094582	0
q17.rq	9.03884100914	13.995871067	7527
q18.rq	0.647495985031	0.918070793152	279
q30.rq	0.237138986588	0.241681814194	12